T1P1,T1P2,T2P1,P2P2,set winner,T1Score,T2Score
raalts,uuaa,elites,whatever,1,-2,-2
raves,magicalhatsdx,doby,rusty shacklefurd,0,-2,-2
emodinosaur,dkuo,zorc,acid fuccboi,0,-2,-2
elites,whatever,raves,magicalhatsdx,1,-2,-2
bird jesus,mair,emodinosaur,dkuo,1,-2,-2
madman,munch,raves,magicalhatsdx,0,-2,-2
emodinosaur,dkuo,madman,munch,0,-2,-2
bdr,blaze,emodinosaur,dkuo,0,-2,-2
bojo,toastkitten,theredsock,thomdore,1,-2,-2
connorasada,erik,geodude,birdup,0,-2,-2
sage,golf,erk,badnewsbeta,1,-2,-2
maximo,nav,serenade,midnight marauder,0,-2,-2
homemadewaffles,darrell,theredsock,thomdore,0,-2,-2
salty seth,ganobrator,connorasada,erik,0,-2,-2
shinobi,bobby frizz,erk,badnewsbeta,0,-2,-2
advanced,vincessant,maximo,nav,0,-2,-2
homemadewaffles,darrell,salty seth,ganobrator,0,-2,-2
shinobi,bobby frizz,advanced,vincessant,0,-2,-2
homemadewaffles,darrell,shinobi,bobby frizz,1,-2,-2
maximo,nav,bojo,toastkitten,0,-2,-2
erk,badnewsbeta,geodude,birdup,0,-2,-2
connorasada,erik,sage,golf,0,-2,-2
theredsock,thomdore,serenade,midnight marauder,0,-2,-2
maximo,nav,erk,badnewsbeta,0,-2,-2
connorasada,erik,theredsock,thomdore,0,-2,-2
salty seth,ganobrator,maximo,nav,0,-2,-2
advanced,vincessant,connorasada,erik,0,-2,-2
salty seth,ganobrator,advanced,vincessant,1,-2,-2
homemadewaffles,darrell,advanced,vincessant,0,-2,-2
sp3tsnaz,5,xest,chango,1,0,2
toastrider91,pikablu,wasian,dot,1,1,2
depp,c j,timestop,xane,0,2,0
seaghost,wonderland,minusev,penance,1,0,2
mew2king,hungrybox,xest,chango,0,2,0
dr. light,punk,wasian,dot,0,2,0
dev,aniolas,depp,c j,0,2,0
drewgong,boulevard,minusev,penance,0,2,0
mew2king,hungrybox,dr. light,punk,0,2,0
dev,aniolas,drewgong,boulevard,0,2,0
mew2king,hungrybox,dev,aniolas,0,2,0
minusev,penance,sp3tsnaz,5,0,2,0
depp,c j,toastrider91,pikablu,0,2,0
wasian,dot,timestop,xane,0,2,0
xest,chango,seaghost,wonderland,0,2,0
minusev,penance,depp,c j,1,0,2
wasian,dot,xest,chango,1,0,2
dr. light,punk,depp,c j,0,2,0
drewgong,boulevard,xest,chango,0,2,0
dr. light,punk,drewgong,boulevard,1,0,2
dev,aniolas,drewgong,boulevard,0,-2,-2
braev,hestoned,f12,brennan,1,-2,-2
tempo,ed,tafy,godzillaz,0,-2,-2
obama,r.o.m.,acx$,patrick,0,-2,-2
shuckle,justin,prism,yep,0,-2,-2
glee,leaf,yung dactyl,sir illiam,1,-2,-2
kirbykaze,darkrain,f12,brennan,0,-2,-2
tempo,ed,obama,r.o.m.,0,-2,-2
tafokints,r2dliu,shuckle,justin,0,-2,-2
jawanga,wasabi,yung dactyl,sir illiam,0,-2,-2
kirbykaze,darkrain,tempo,ed,0,-2,-2
tafokints,r2dliu,jawanga,wasabi,0,-2,-2
kirbykaze,darkrain,tafokints,r2dliu,1,-2,-2
tafy,godzillaz,acx$,patrick,1,-2,-2
yung dactyl,sir illiam,braev,hestoned,0,-2,-2
shuckle,justin,acx$,patrick,1,-2,-2
obama,r.o.m.,prism,yep,0,-2,-2
f12,brennan,glee,leaf,0,-2,-2
yung dactyl,sir illiam,acx$,patrick,0,-2,-2
obama,r.o.m.,f12,brennan,1,-2,-2
tempo,ed,yung dactyl,sir illiam,0,-2,-2
jawanga,wasabi,f12,brennan,0,-2,-2
tempo,ed,jawanga,wasabi,1,-2,-2
kirbykaze,darkrain,jawanga,wasabi,0,-2,-2
onepunchman,heck,saladin,ashcat,0,2,0
zbert,aeoluxar,albinosaurus,cab,0,2,0
gocutiego,dew,dimsum,grandma dan,0,2,0
calvin,dragmire jr,e,surge,0,2,1
abate,eddy mexico,onepunchman,heck,0,2,0
bacon,thebiggestc,zbert,aeoluxar,0,2,0
coolkid,sacasumoto,gocutiego,dew,1,-1,0
ted,icer,calvin,dragmire jr,1,-1,0
abate,eddy mexico,bacon,thebiggestc,0,2,0
gocutiego,dew,calvin,dragmire jr,0,2,0
abate,eddy mexico,gocutiego,dew,0,2,0
ted,icer,saladin,ashcat,1,-1,0
coolkid,sacasumoto,albinosaurus,cab,1,-1,0
zbert,aeoluxar,dimsum,grandma dan,0,2,0
onepunchman,heck,e,surge,0,2,0
saladin,ashcat,albinosaurus,cab,1,0,2
zbert,aeoluxar,onepunchman,heck,0,2,0
bacon,thebiggestc,albinosaurus,cab,0,2,0
calvin,dragmire jr,zbert,aeoluxar,1,0,2
bacon,thebiggestc,zbert,aeoluxar,0,2,0
gocutiego,dew,bacon,thebiggestc,0,-2,-2
lmnts,jameps,djdriftking.97,chals,0,2,1
sazeny,puff,pkp,octobear,1,1,2
gemini,electroswoosh,easton,maverick,0,2,0
pinkdeaf1,shaqfu,cmg,veklor,0,2,0
darkatma,frootloop,lmnts,jameps,0,2,0
donb,rainbow,pkp,octobear,0,2,0
vortex,equal,gemini,electroswoosh,0,2,0
eikelmann,whatisfear,pinkdeaf1,shaqfu,0,2,0
darkatma,frootloop,donb,rainbow,0,2,0
vortex,equal,eikelmann,whatisfear,0,2,0
darkatma,frootloop,vortex,equal,1,1,2
pinkdeaf1,shaqfu,djdriftking.97,chals,0,2,0
gemini,electroswoosh,sazeny,puff,1,1,2
pkp,octobear,easton,maverick,0,2,0
lmnts,jameps,cmg,veklor,1,0,2
pinkdeaf1,shaqfu,sazeny,puff,0,2,0
pkp,octobear,cmg,veklor,1,0,2
donb,rainbow,pinkdeaf1,shaqfu,0,2,0
eikelmann,whatisfear,cmg,veklor,0,2,0
donb,rainbow,eikelmann,whatisfear,1,0,2
darkatma,frootloop,eikelmann,whatisfear,0,-2,-2
kramepie,tilt,doom,s2b,1,1,2
kramepie,tilt,rap!d,nathansandwich,0,2,0
vite,milk$,jackzilla,645development,0,2,0
vite,milk$,ejuice,xcal,0,2,1
phade,maskless,kramepie,tilt,1,0,2
phade,maskless,vite,milk$,0,2,0
phade,maskless,toomanyboxes,oldjokes,0,2,0
kenji,smilotron,phade,maskless,0,2,0
doom,s2b,kenji,smilotron,1,1,2
doom,s2b,kenji,smilotron,0,2,0
doom,s2b,ejuice,xcal,0,2,0
doom,s2b,short-hoppe,soswaggie,0,2,0
rustin,fatgoku,kenji,smilotron,0,2,0
rustin,fatgoku,short-hoppe,soswaggie,0,2,0
jackzilla,645development,kenji,smilotron,1,0,2
nintendude,smashg0d,kramepie,tilt,0,2,0
nintendude,smashg0d,vite,milk$,0,2,0
nintendude,smashg0d,doom,s2b,0,-2,-2
nintendude,smashg0d,rustin,fatgoku,1,0,2
toomanyboxes,oldjokes,short-hoppe,soswaggie,1,0,2
short-hoppe,soswaggie,rap!d,nathansandwich,0,2,0
glaikit,omega,thorne,ohai,1,-2,-2
mojoe,myfishcantswim,rainy day,tauntz,0,-2,-2
xeno,mustang,dope,indie,1,-2,-2
mova,2gs,ansuke,samate,0,-2,-2
l,nmw,thorne,ohai,0,-2,-2
ferriswheel,2shadez,mojoe,myfishcantswim,1,-2,-2
tai,medz,dope,indie,0,-2,-2
iluvcrispix,focus,mova,2gs,0,-2,-2
l,nmw,mojoe,myfishcantswim,0,-2,-2
tai,medz,iluvcrispix,focus,0,-2,-2
l,nmw,tai,medz,0,-2,-2
mova,2gs,glaikit,omega,0,-2,-2
dope,indie,rainy day,tauntz,0,-2,-2
ferriswheel,2shadez,xeno,mustang,1,-2,-2
thorne,ohai,ansuke,samate,1,-2,-2
mova,2gs,dope,indie,0,-2,-2
xeno,mustang,ansuke,samate,1,-2,-2
mojoe,myfishcantswim,mova,2gs,1,-2,-2
iluvcrispix,focus,ansuke,samate,0,-2,-2
mova,2gs,iluvcrispix,focus,1,-2,-2
tai,medz,iluvcrispix,focus,0,-2,-2
1frame,topher,space,pat,0,2,0
dingus,kaptinkillem,unagi,goblin,0,2,0
suuu,ryze,darv,arexx,0,2,0
epengu,soupostrich,wolfie,sleepy,0,2,0
mang0,s2j,1frame,topher,1,-1,0
samjacobs1,clubs,dingus,kaptinkillem,0,2,0
swordsaint,saiko,suuu,ryze,0,2,0
daydee,fa0,epengu,soupostrich,0,2,0
1frame,topher,samjacobs1,clubs,1,0,2
swordsaint,saiko,daydee,fa0,1,0,2
samjacobs1,clubs,daydee,fa0,1,0,2
epengu,soupostrich,space,pat,0,2,0
suuu,ryze,unagi,goblin,0,2,0
dingus,kaptinkillem,darv,arexx,0,2,0
mang0,s2j,wolfie,sleepy,1,-1,0
epengu,soupostrich,suuu,ryze,1,0,2
dingus,kaptinkillem,wolfie,sleepy,0,2,0
1frame,topher,suuu,ryze,0,2,0
swordsaint,saiko,dingus,kaptinkillem,0,2,0
1frame,topher,swordsaint,saiko,1,0,2
samjacobs1,clubs,swordsaint,saiko,0,-2,-2
mew2queen,sweetdee,gaybe,larryt,1,-2,-2
spoopy williams,jackets,jacob,thephoeater,0,-2,-2
firearrow,dylan,smoom,stitch,1,-2,-2
ohmyjosh,kellen,0kay,chicken pizza,0,-2,-2
ryobeat,captain smuckers,gaybe,larryt,0,-2,-2
quasar,exumer,spoopy williams,jackets,1,-2,-2
ralph,wavebringer,smoom,stitch,0,-2,-2
gravy,snowy,ohmyjosh,kellen,0,-2,-2
ryobeat,captain smuckers,spoopy williams,jackets,0,-2,-2
ralph,wavebringer,gravy,snowy,0,-2,-2
ryobeat,captain smuckers,ralph,wavebringer,1,-2,-2
ohmyjosh,kellen,mew2queen,sweetdee,0,-2,-2
smoom,stitch,jacob,thephoeater,0,-2,-2
quasar,exumer,firearrow,dylan,0,-2,-2
gaybe,larryt,0kay,chicken pizza,1,-2,-2
ohmyjosh,kellen,smoom,stitch,1,-2,-2
quasar,exumer,0kay,chicken pizza,0,-2,-2
spoopy williams,jackets,smoom,stitch,0,-2,-2
gravy,snowy,quasar,exumer,0,-2,-2
spoopy williams,jackets,gravy,snowy,0,-2,-2
ryobeat,captain smuckers,spoopy williams,jackets,0,-2,-2
zemcitrus,luan,vash,spoge,0,2,0
fluid,unsure,spacepigeon,mar,0,2,1
engdrew,ironpiggy,linus,real dingoes,0,2,0
kyza,+ultra,coleslaw,paisa,0,2,0
reno,lucky,zemcitrus,luan,0,2,0
bedgar,ac!d,fluid,unsure,1,0,2
hat,wenbobular,engdrew,ironpiggy,0,2,0
vinodh,webwipe,kyza,+ultra,0,2,0
reno,lucky,fluid,unsure,0,2,0
hat,wenbobular,vinodh,webwipe,0,2,0
reno,lucky,hat,wenbobular,0,2,1
kyza,+ultra,vash,spoge,0,2,0
engdrew,ironpiggy,spacepigeon,mar,0,2,0
bedgar,ac!d,linus,real dingoes,1,1,2
zemcitrus,luan,coleslaw,paisa,0,2,0
kyza,+ultra,engdrew,ironpiggy,0,2,1
linus,real dingoes,zemcitrus,luan,1,0,2
fluid,unsure,kyza,+ultra,0,2,0
vinodh,webwipe,zemcitrus,luan,0,2,0
fluid,unsure,vinodh,webwipe,1,0,2
hat,wenbobular,vinodh,webwipe,0,-2,-2
friend,birdperson,manny707,yam$,0,2,0
simna ibn sind,vorpalstorm,new york siddy,swiss,1,0,2
sputo,dad,main,lube,0,0,-1
treble,aubfox,frozenspade,kitsune,0,2,0
adamayonmike,zgetto,friend,birdperson,0,2,0
eggy,hyunnies,new york siddy,swiss,0,2,0
luigikid,mchi,sputo,dad,0,2,0
groovy green hat,danimals,treble,aubfox,1,0,2
adamayonmike,zgetto,eggy,hyunnies,0,2,0
luigikid,mchi,treble,aubfox,0,2,0
adamayonmike,zgetto,luigikid,mchi,0,2,0
groovy green hat,danimals,manny707,yam$,0,2,0
sputo,dad,simna ibn sind,vorpalstorm,1,0,2
new york siddy,swiss,main,lube,0,0,-1
friend,birdperson,frozenspade,kitsune,0,2,1
groovy green hat,danimals,simna ibn sind,vorpalstorm,0,2,0
new york siddy,swiss,friend,birdperson,1,0,2
eggy,hyunnies,groovy green hat,danimals,0,2,1
treble,aubfox,friend,birdperson,0,2,0
eggy,hyunnies,treble,aubfox,0,2,0
luigikid,mchi,eggy,hyunnies,0,-2,-2
koopatroopa895,imyt,kevorkian,atomsk,0,-2,-2
koopatroopa895,imyt,kevorkian,atomsk,0,2,0
koopatroopa895,imyt,gimli,quiteballin,0,2,0
wamsa,anjo,kevorkian,atomsk,1,0,2
wamsa,anjo,law,y.n.c.,0,2,0
wamsa,anjo,sneazi,wishengrad,0,2,0
rice,ten,klagsy,aspen,0,2,0
rice,ten,heisenberg,yosemite dabbs,0,2,0
kevorkian,atomsk,rice,ten,0,2,0
kevorkian,atomsk,law,y.n.c.,0,2,0
law,y.n.c.,klagsy,aspen,0,2,0
law,y.n.c.,heisenberg,yosemite dabbs,0,2,0
law,y.n.c.,gimli,quiteballin,0,2,1
grandma's cleavage,irish,wamsa,anjo,1,-1,0
grandma's cleavage,irish,jame,geruyop,1,-1,0
axe,plup,koopatroopa895,imyt,0,2,0
axe,plup,wamsa,anjo,0,2,0
axe,plup,rice,ten,0,2,0
jame,geruyop,rice,ten,1,-1,0
jame,geruyop,gimli,quiteballin,1,-1,0
gimli,quiteballin,sneazi,wishengrad,0,2,0
the meadow,flashburn 117,deadstorm,pancho,0,-2,-2
timemuffinphd,pilot,jimmynojohns,papanojohns,0,-2,-2
kirbykid,brandonthehighschooler,nochill,führer,0,-2,-2
thrice,eclipsing binary,contra,silentknight,1,-2,-2
crush,satdaddy,the meadow,flashburn 117,0,-2,-2
army,bottle opener guy,timemuffinphd,pilot,0,-2,-2
ciz,vish,kirbykid,brandonthehighschooler,0,-2,-2
ycz6,343,contra,silentknight,0,-2,-2
crush,satdaddy,army,bottle opener guy,0,-2,-2
ciz,vish,ycz6,343,0,-2,-2
crush,satdaddy,ciz,vish,0,-2,-2
contra,silentknight,deadstorm,pancho,1,-2,-2
kirbykid,brandonthehighschooler,jimmynojohns,papanojohns,0,-2,-2
timemuffinphd,pilot,nochill,führer,0,-2,-2
the meadow,flashburn 117,thrice,eclipsing binary,0,-2,-2
deadstorm,pancho,kirbykid,brandonthehighschooler,1,-2,-2
timemuffinphd,pilot,the meadow,flashburn 117,0,-2,-2
army,bottle opener guy,kirbykid,brandonthehighschooler,0,-2,-2
ycz6,343,timemuffinphd,pilot,0,-2,-2
army,bottle opener guy,ycz6,343,1,-2,-2
ciz,vish,ycz6,343,0,-2,-2
captain m.,lyric,dreams,deluxe,1,0,2
magnet,jekyll,othello,abigajillion,1,-1,0
pajamapance,jsal,jon jones,arjuna,1,0,2
aellwine,studebacher hoch,chomper,pixel,0,2,0
leffen,ice,dreams,deluxe,0,2,0
knubs.,azzu,othello,abigajillion,0,2,0
zeo,toastyb,jon jones,arjuna,0,2,0
machiavelli,taki,aellwine,studebacher hoch,0,2,0
leffen,ice,knubs.,azzu,0,2,0
zeo,toastyb,machiavelli,taki,1,0,2
leffen,ice,machiavelli,taki,0,2,0
aellwine,studebacher hoch,captain m.,lyric,0,2,0
jon jones,arjuna,magnet,jekyll,0,0,-1
othello,abigajillion,pajamapance,jsal,0,2,1
dreams,deluxe,chomper,pixel,0,2,0
aellwine,studebacher hoch,jon jones,arjuna,0,2,1
othello,abigajillion,dreams,deluxe,1,0,2
knubs.,azzu,aellwine,studebacher hoch,0,2,1
zeo,toastyb,dreams,deluxe,0,2,1
knubs.,azzu,zeo,toastyb,1,0,2
machiavelli,taki,zeo,toastyb,0,-2,-2
darkgenex,blazerboy,coco,incronaut,0,2,1
tlo,habilecho,pawn,butter,0,2,0
cyborgcarlsagan,arm & hammer,j scott,gouda,0,2,0
foxnard,commantis,clownballs,purps,1,0,2
redd,zain,darkgenex,blazerboy,0,2,0
sway,jr,tlo,habilecho,0,2,1
rocky,spark,cyborgcarlsagan,arm & hammer,0,2,0
rockcrock,barraca,clownballs,purps,0,2,0
redd,zain,sway,jr,0,2,0
rocky,spark,rockcrock,barraca,0,2,0
redd,zain,rocky,spark,0,2,0
clownballs,purps,coco,incronaut,0,2,0
cyborgcarlsagan,arm & hammer,pawn,butter,0,2,0
tlo,habilecho,j scott,gouda,0,2,0
darkgenex,blazerboy,foxnard,commantis,1,0,2
clownballs,purps,cyborgcarlsagan,arm & hammer,0,2,1
tlo,habilecho,foxnard,commantis,0,2,0
sway,jr,clownballs,purps,0,2,0
rockcrock,barraca,tlo,habilecho,1,0,2
sway,jr,tlo,habilecho,1,0,2
rocky,spark,tlo,habilecho,0,-2,-2
dr. girlfriend,tripledeckerpbj,flashboy,roukiske,1,0,2
dezno,nadamoor,dewky,droltseknad,0,0,-1
flappypenguin,neal,raxcity,bungwipe,1,0,2
westballz,prince f. abu,flashboy,roukiske,0,2,0
violence,bo0gyman,sizzle,tuesday,0,2,0
iceman,chip,dezno,nadamoor,0,2,0
venti3hm,t. webb,raxcity,bungwipe,0,2,0
westballz,prince f. abu,violence,bo0gyman,0,2,0
iceman,chip,venti3hm,t. webb,0,2,0
westballz,prince f. abu,iceman,chip,0,2,0
raxcity,bungwipe,dr. girlfriend,tripledeckerpbj,0,2,0
sizzle,tuesday,dewky,droltseknad,0,0,-1
flashboy,roukiske,flappypenguin,neal,1,0,2
raxcity,bungwipe,dezno,nadamoor,0,2,0
sizzle,tuesday,flappypenguin,neal,1,0,2
violence,bo0gyman,raxcity,bungwipe,0,2,0
venti3hm,t. webb,flappypenguin,neal,0,2,0
violence,bo0gyman,venti3hm,t. webb,1,0,2
iceman,chip,venti3hm,t. webb,0,-2,-2
kieuarty,chiefkief,third strongest,tips,1,0,2
rizner,village mascot,kape,sneddy,1,1,2
weis,vaxellon,branchamp,heykyle,1,0,2
ryan mercado,maybe,jose ole,littleone,0,2,1
ken,el fuego,third strongest,tips,0,2,0
massheist,ahmad,kape,sneddy,0,2,0
warriorknight,sleepyk,branchamp,heykyle,0,2,0
peanutphobia,kieran,ryan mercado,maybe,0,2,1
ken,el fuego,massheist,ahmad,0,2,0
warriorknight,sleepyk,peanutphobia,kieran,0,2,0
ken,el fuego,warriorknight,sleepyk,0,2,0
ryan mercado,maybe,kieuarty,chiefkief,0,2,1
branchamp,heykyle,rizner,village mascot,1,0,2
kape,sneddy,weis,vaxellon,0,2,0
third strongest,tips,jose ole,littleone,0,2,0
ryan mercado,maybe,rizner,village mascot,0,2,0
kape,sneddy,third strongest,tips,1,1,3
massheist,ahmad,ryan mercado,maybe,0,2,0
peanutphobia,kieran,third strongest,tips,1,1,2
massheist,ahmad,third strongest,tips,0,2,0
warriorknight,sleepyk,massheist,ahmad,0,-2,-2
tk$,dinkles,doogless,zeta,1,1,2
astealthykorean,urbanlime,garou,jäger,0,2,0
7thjavi,loud,pearson,izze,0,2,0
druggedfox,macd,doogless,zeta,0,2,0
dunk,2highsofly,umarth,avarice,1,-1,0
brick,eggz,astealthykorean,urbanlime,0,2,0
bigwenz,juggleguy,7thjavi,loud,0,2,0
druggedfox,macd,umarth,avarice,0,2,0
brick,eggz,bigwenz,juggleguy,0,2,1
druggedfox,macd,brick,eggz,0,2,0
7thjavi,loud,tk$,dinkles,0,2,0
dunk,2highsofly,garou,jäger,1,-1,0
doogless,zeta,pearson,izze,0,2,0
7thjavi,loud,astealthykorean,urbanlime,1,1,2
garou,jäger,doogless,zeta,1,0,2
umarth,avarice,astealthykorean,urbanlime,0,2,0
bigwenz,juggleguy,doogless,zeta,0,2,0
umarth,avarice,bigwenz,juggleguy,1,0,2
brick,eggz,bigwenz,juggleguy,0,-2,-2
scape,joshuwasha,gulfcoastbrian,legion,0,2,1
brgod,yink,dark link,jams,0,2,0
teejusb,tinklefairy6,sidetrak,papa johns,0,2,0
henrius,asianson,wavy,koten,0,2,0
silentspectre,tang,scape,joshuwasha,0,2,0
yeyo,marco,brgod,yink,0,2,1
logos,luigi ka-master,teejusb,tinklefairy6,0,2,0
jrad,oc mike the franchise,henrius,asianson,0,2,0
silentspectre,tang,yeyo,marco,0,2,0
logos,luigi ka-master,jrad,oc mike the franchise,0,2,0
silentspectre,tang,logos,luigi ka-master,1,1,2
henrius,asianson,gulfcoastbrian,legion,0,2,1
teejusb,tinklefairy6,dark link,jams,0,2,0
brgod,yink,sidetrak,papa johns,0,2,0
scape,joshuwasha,wavy,koten,0,2,0
henrius,asianson,teejusb,tinklefairy6,0,2,0
brgod,yink,scape,joshuwasha,1,0,2
yeyo,marco,henrius,asianson,0,2,0
jrad,oc mike the franchise,scape,joshuwasha,1,0,2
yeyo,marco,scape,joshuwasha,1,0,2
silentspectre,tang,scape,joshuwasha,0,-2,-2
floppy,jwolf,fantasy,bruv,0,2,0
kex,potato,hi,ns|merc,0,2,0
melvenorc12,mdsr,tyde,justin white,1,0,2
nawtfox,cco,stoopdapoop,chals,0,2,0
dj nintendo,the moon,floppy,jwolf,0,2,0
moy,ten,kex,potato,1,1,2
わっち(watch),rudolph,tyde,justin white,0,2,0
