name,finalPlacement
jordova,1089
cobbler,321
puff,257
stevedode,833
lanceinthepants,97
trock,833
davis,577
phazermuffin,1089
big d,449
phoenixzero,1089
dps1,1089
mahie,129
adpextwindong,577
sabz,1089
nintendude,7
1nertia,1089
ironpool,1601
davidcanfly,577
lk,321
albinosaurus,1089
dairdev1l,321
trichael man,97
billz,321
golf,449
rockleeland,33
soccermom69,193
eorp,1089
kim,577
shadow light master,577
homebad,1089
lars,1089
kelpoorganic,1089
sexy,833
tilt,257
s2j,13
jazz,833
beefcake,449
dice,1089
salvadoc,321
fizix,1089
darkatma,49
bertbusdriver,257
jusbeatbox,577
d,321
easton,1089
lysozy,577
gre,1089
donkey kong main,321
zan,833
tai,97
videowaffles,321
rca,577
djdriftking.97,1089
joseidon,321
burgerdon,321
mojo joe,1089
darkdragoon,577
sharkboi,1089
chu12ch,833
jm,1089
smish,1601
treble,833
sexynachos,1089
argonaut1,833
lock,193
abate,25
white guilt,193
zap101,449
spacebears,1601
huggermugger,577
hotlineching,577
exembe,833
kingbowser,1089
thebigopness,449
td,1601
kitsuni,1089
mikkuz,321
dime,1601
zbert,129
aeoluxar,833
wavebringer,129
elementalpenguin,833
pale chub,577
marvel,1601
astropancakes,833
eridaan,1089
tl | 343,449
fashion police,1601
bird,321
balloon,129
chroma,129
whiskeytits,1601
ralph,49
thegtree,577
quail,193
panduhz,449
kmac,257
paqsprime,1601
warwick foe,193
turnip4what?,577
dru_p,1089
ms. hester,1089
smoom,1089
viray,1089
ycz6,97
sajeel,577
ooshii,577
mr. kabuki,449
kepp,1089
unagi,1089
judge,449
firefly,129
vinodh,129
aria,321
feynman,577
arm & hammer,577
la bomba,1089
tr0y,577
obsidian,1089
oldjokes,1089
mind assassin,321
tars,833
official slime,577
drjwns,449
kyrios,1089
connorasada,577
white,1601
jbvh,449
lostluggage256,577
charlezard,833
smoke,1089
delphiki,193
codec,1089
geekliftus,577
f s u,577
antic,257
wetzel,1601
salty seth,321
glitter,1089
yeeman,321
bobo,1601
hazystalebread,1601
motive,1089
andymosity,449
raxcity,1601
tuck dynasty,833
kitsune,833
remioli,577
| kitsune91,321
keebler,1089
boamba,1089
vro,49
alien,321
fendricklamar,449
ox,1601
vari,1089
snacks,577
wine,1089
zeo,129
lord,25
arol,1601
i'm the nalls,1089
dannypaguiao,449
jwalker,577
yamaneko,193
final,833
royce,577
tags,193
mank,1089
eliminate,1089
squallette,1089
dunk,129
vegas,833
pootthebox,449
boosy,1089
yung blessed,1089
cdub,1089
captain faceroll,49
jaggedcole,577
scav,1089
big d squirrels,1089
fmax,833
atlus,193
chaos,1089
choochoo,1601
mxgv!,1601
kizzo,257
nishi,1601
nimzo,129
mijo,1089
velocity,577
songbird,1089
lint,193
spyderj,449
sol,65
artlessavian,1601
ciz,97
ausuri,1089
corruption925,577
coupon collector,1089
20pcmcnugget,1089
emperor ivan,1089
brian,1089
samate,321
ansuke,449
guillermoose,1089
thecrimsonblur,1601
kat in the sac,1089
skywalkr000,1601
nwa,1601
myko,449
jisskhalifa,1089
liam_butler,577
serenade,1601
diamond,1089
lucas,1089
little shocker,577
crilles,1601
hella,257
red,1089
sabelan,449
toph,65
941cs,449
rad,833
nnn,1089
frozenspade,577
banjo,1089
manny,833
kid stingray,833
cera,321
roll,1089
jucotastic,1601
e.t.,833
boulevard,129
gabezilla,577
blues,833
quasar,193
limit,1601
calvin,577
el pollo flaco,449
flion,321
ferrero64,1089
bravo,1089
meh,833
sage,1089
dcap,833
batterydc,1601
the pretzel pimp,1089
the cold vein,1089
dudutsai,129
fish,1089
kwang,1089
corleone,577
hop,1601
goldenboy,1089
winter,1089
torch,1089
kyo,1089
low5,1601
amae,1089
v2o,1089
pog0,577
dd,1089
varia_gamre,1601
runescape,449
i.c. wiener,1601
impact series,449
khakiducks,1089
ginger,97
joaco,577
flan,1089
missinglink,1601
dabvillefl,833
oats,321
saint driven,449
bangboy2000,1089
nerf r nuthin,1601
silver,833
alex,1089
avenu,833
darklucario,1089
grandma dan,577
heeb,1089
absolute chaos,1089
oppai,833
matt,129
m00nshoez,321
athens,1089
gus,449
kiki,1089
mort,1601
louie.exe,577
del,1089
chip,129
space,1089
gg7,97
metalloid,1601
janet,449
j,321
griffin,1089
mattdotzeb,65
gmny,833
straight,577
falcoty,321
tuff,577
d'comboz,1089
soy,1089
mikehaze,25
taxmoney,833
mogwai,193
vorpal,577
vapid,1089
neiled it,833
corimon,1601
dabes,1089
danku,833
c_rez,449
kalimari,321
han,577
karma,1089
tag pending,1089
douchebag dylan,577
net1234,449
sc0pes,1089
beigemush,833
darelis,833
the phenom,129
ru$$,193
the_superiortaste,833
n0ne,33
poop,449
spek,1089
gso,193
zachy,449
gentlefox,577
g$,833
diplomatictucan,577
xnpio,833
future,321
sampai,577
yung dactyl,577
rngeesus,1089
dr. wa,577
kitka,1089
semen demon,833
medz,65
khornestalk,833
turnt_up,1089
dendypretendy,129
krzy8,449
icecream,833
coleslaw,1089
loid,1089
b flat,321
luigigoshard,193
mooninite,65
the grouch,1601
reeve,129
branflakes,1089
noah,193
tönt,833
duck tale,1601
yosuke,1601
javi,33
hungry pigeon,193
dr.islio,1089
chevaca,1089
twin,65
madgood,1089
carcosa,577
kaygee,577
myroknpancakes,833
solace,1601
ranger guy,833
ezpz,833
pancho,577
myztek,257
rm,577
rondelle,1089
xiivi,833
yrex,577
aisengobay,1089
luigikid,65
blue jay,1089
/b/l/a/d/e/,1601
caivs,833
ocifer,577
silentspectre,25
nana saves popo,1089
stopthevok,1601
delarock,1089
howdoismash,833
cc,1601
nasty,833
the prince,321
bunnyblast,833
nell,1089
rust,577
guluheend,577
randocalrissian,1601
jakx,577
mister dawson,577
bash,833
shoe,1089
bathtubfrog,1089
asianson,833
khan,833
urbanlime,833
reason,97
tonic,449
tonik,1089
crocs,1601
the derrit,1089
upke,129
tekk,129
anthony,449
sunken,1601
force,449
enanogee,1601
kenji,577
jayford,1089
hot_dogg,577
punk,321
moosewad,577
dankmemer420,1601
oc mike the franchise,257
hotrod,1089
kochisnsd,1089
loring,1089
phoenix,577
hg-swizzlesnacks,577
aza,129
ken,33
boy,321
iroga,1601
clubhs,833
envy,129
sailormoon420,321
bravo,321
risu,1601
super,449
lilo&stitchface,577
mdm,577
tino joe,577
lvl 20 magikarp,833
hobbz,833
jay,1089
henrius,577
gahtzu,33
blanky,833
cortex,321
fatal,1089
axe,4
dox,1089
flytide,833
winston,1089
bardull,129
miles,449
mr baninawi,833
k27,321
karma,321
lev,833
evan,577
duke tresnor,1089
diaper,577
gutwrencherttd,1089
pride,577
replicate,321
zeta,833
@@,1089
rula,97
arc,25
stanley mayhem,1089
wooptywop,257
crispy,1601
rabid glitter,1601
santiago,33
cobalt,1089
cab,833
hatesauce,1089
sinist3r,1601
anchovy_pizza,1089
mortfeld,1089
show me the carfax,833
meghna,1601
cheezpuff,129
joeycrzl,1601
sergio,1089
bor,193
mimorox,833
hiv+,1601
death arcana,577
peebah,1601
l,97
mlk$,1601
triple r,129
hno3,1089
nmw,65
m@chete,1089
taptap,1089
prince abu,65
zamma,449
edmund nelson,1089
ham,833
ikd!,1089
j,1601
danil,449
bryan,321
goldman snacks,1089
shabo,833
bernz,449
rane,1601
c0xx,1601
aaa,1089
jams,1089
dad,1089
charlie harper,1089
ajizl,1601
goop,1601
bag of beetles,1601
mom's spaghetti,833
a$ap p0cky,577
digg,833
franknstein,1089
mantistoboggan,1089
tome,1089
shrip,449
glitchbird,321
floss,577
tundra,1089
jax,833
incurredwrath,1089
mrbeenready,257
g$,33
rizner,577
sun,577
michaelmichaelmotorcycle,1089
milkman,33
mokkori,1601
t-town,1601
jt,833
woodstock,833
zenyou,1601
tvdonk,1089
groovy green hat,193
kramepie,449
doubleo_tp,833
lucky,17
shmeetah,449
turtle,833
ky,97
hitboxninja,1089
abigajillion,1089
alan,129
siren,833
birdshit,321
noflexzone,1601
hdyambo,193
rift,833
thedqn,1089
thea,1089
tempo,321
bo0gyman,257
smopup,321
bob sura,1601
onion,193
big huge man,833
braev,577
kevino,1601
drewgong,257
zhea,449
kestrel,449
pen15,1601
eat it,1089
muttnik,577
scebbles,1601
jade,1089
paragon,1089
jibca,1089
telmo,1601
winslo,577
harmless,1089
cr0ak,1089
stick,1089
weis,1089
dhir,1089
stuner323,1601
themagnumdragon,833
ultraman,577
viper,1089
lord chin chin,577
jett,833
sorbet,1089
nanacomehome,257
azianraven,577
kevorkian,193
satan,1601
clubs,577
themickeynick,1089
spunky,833
nanz,1089
yung_stalin,1089
bashking,577
justin,321
dre peng,577
tyler,1601
vaxellon,1089
troll meister,1089
spinr,1089
conair,1601
no blanket,1089
merc,577
sgt flow,577
nikabod,257
kokichi,449
matt47,1601
javelin,1089
davis,577
stitch,833
pdk,449
x-rey,577
gkinfinity,833
naminker,833
badger,1089
ham,1089
bimbo mexico,129
baby bird,449
fist mexico,193
rappsody,257
bayes,1601
palm top,833
time and trust,1089
eliott,129
klms,1089
magnet,833
bishop,833
broon the spoon,1089
wonk,1089
asterisk,1089
a rookie,65
bork,321
brand,321
xg,1601
tato,321
light,577
colin,1601
lifeline,1089
theprime,129
em,1089
redd,33
zach,833
aether,1089
captain falco,449
kelan,833
odey,833
alphicans,321
jawanga,257
dj  jose,1089
god,1089
sir illiam,833
althalous,321
seven,833
moti,1601
fiercekyo,833
gimr,449
sunny,833
zanguzen,49
witchcraft,1089
azen zagenite,97
berk,833
rawk,321
fancy wolf,1601
batterybird,321
scooter,1089
na+,1089
vonfancy,1089
kenji,321
the grime reaper,321
the___cheese,321
czar,1601
scar,129
mel'kaven,833
jahanni,833
switch,1089
sharkskeepmoving,833
knight,449
ike,833
simna ibn sind,257
vorpalstorm,1089
roboticphish,449
webwipe,257
dreams,833
hatmadder,1089
fudgeface,577
armor,833
koggy,833
brosef stylin,833
jameson,833
j666,65
wobbles,97
krad,577
sung475,65
a.i.,577
most defs,1089
cryo,577
tats,1089
snowstorm,833
the moutai prince,577
coma,833
keefer,1089
codi,129
jp,1601
drewpy,1601
darrell,65
son2,129
_glook,577
fear,577
rage,1601
gambs,321
lightlybaked,833
law,321
ludwig,833
scyfle,1601
amadzebra,1601
eddy mexico,25
destroyer,833
dracula,449
tripledeckerpbj,1089
wakenvape,321
whiskey milk,833
cheegor,1089
articanus,1089
spookyman,833
coveredinbees,1089
somekid,1089
enterthekiwi,833
reslived,1089
parkachu0,1089
griff the jiff,833
flashburn 117,833
rainbow,257
azusa,65
watchingtime,577
thecivilyoshi,577
wasian,1089
dot,577
khadia,449
bottle opener guy,577
kickitsmooth,833
thewildjandro,1089
goonknight,1089
sherigami,193
hp,1089
darkclops,1089
big daddy josh,1601
elcancell,321
megaman,1089
c4d,1089
veklor,257
iamcreditcard,577
superultradx,1601
animal,193
koala,577
spiderbubble,1601
cup,449
ezvip,257
jank,257
uuaa,97
lyric,1089
rebel,321
kevin,1089
theunabletable,321
kered13,833
sapphire,1089
metro,1089
equinox,1089
onepunchman,1089
icer,65
doujin logic,1601
borz,1089
braixen,321
snoosnoo,257
4skn,1601
noremac,321
jeezus,1089
minty,49
tirno,97
tyrø,833
abulize,577
colbol,9
flake,833
azzy,1089
will pickles,321
blue,1089
charlie sheen,1089
cola,833
nasa,257
cudr,833
mrbitter,1089
captain crunch,129
infernojesus,449
voice,1089
rato,577
powerlemons,1601
kingofleaves,577
jzhao098,833
mang0,2
armada,1
equal,193
brgod,577
milo,1089
spektatr,1601
@sdashkon,1601
got em,449
ironflame,1089
matsson,1089
grrg,833
datsun,321
drew2king,1089
big ben,833
benteezy,193
sinine,1089
tc,257
moistbruh,833
pinocchio,1601
okamibw,65
dong,1089
kimarah,1089
fitz,577
twosick,1601
mabotofu,1089
etmiv,1601
mr. brandandorf,193
corgi gucci wolf,321
quada,1601
l0rdchilled,1089
chi,577
foolz,449
chzy,257
sloper,1601
mattymoo,1089
fenrir,1089
noro,1089
redfern,1089
sammy,1089
phidx,321
surge,577
me,1089
jobes,833
juniro,1089
bphan,1089
arch,1089
you'repizza,1089
kony,321
tittyboi,1089
ham,449
theoneburger,577
bunk,1089
nimrod,1089
mentaculus,321
mojoe,97
atomsk,257
dimsum,449
panic,449
gnast,1089
marco,833
a4foot1giant,321
r2dliu,449
yingling,321
mom's   spaghetti,1601
poobanans,257
tuxedo mask,257
drephen,97
amrit,1089
winky,1089
the,1089
hella ugly,1089
smokey meat sweats bbq,577
meatcoffee,1089
trippy,1089
sunny,1601
p.body,321
luna,1089
stoozyfloozy,1089
chuluu,1089
maps,1089
ssb4 sucks,1089
globe,577
musgraves,321
tarzan,1089
one punch van,1089
mr. biz,577
ghettotastic,577
roid,257
trouts,833
roukiske,449
magicalhatsdx,257
heliodoxy,321
momoraine,321
caped baldy,577
witness,1089
double0simon,833
kylebaked,1601
flashboy,1089
brontë,833
budokan,1089
shiv,577
peggle master,577
dank,449
savior,577
hugs,17
ippo,321
char,449
lugia,577
dr. girlfriend,1089
darksilence,1089
neeco,129
c2,833
crispy,449
bliss,577
toomanyboxes,833
glaze,577
blazed chumpi,1089
q-star,1601
mr. saturn,1601
bliutwo,577
shanks,193
drstyles,1089
phil,65
scrub$,449
ghidorah,193
captain puff,1601
too many cooks,1089
arcus,1089
kl3an,1089
fizzi,449
ganobrator,577
the chief,1089
arbitrarychief,833
deep,577
xell,321
monk,1089
mundungu,321
skaterjayy,1089
c j,833
jc,449
drewzey,833
aperture,449
sgt5,321
silentakuma,833
s@nt,1601
upyoda,1601
bean,1089
akared,833
zaaa,833
mkan,577
trustmeimblack,833
cjscaduto,1089
shaw,1089
slade,1089
kswz,1601
atari,1601
ozai,257
jacobyf,833
zomb,1089
milkwaffles,833
wonderbean,577
sheep,449
rewind,1089
allday napper,1089
| jeezimsobored,257
ice,7
dz,1089
zander,449
fern,833
darkneo754,193
stayqrispy,833
joshuwasha,449
dilla,257
baka4moe,129
kebab,1089
bbng,1089
ckx,833
stoopdapoop,1089
soju,321
asura,449
moe moe kyun,1601
zmby,321
exumer,577
nastynate,577
wyne,577
dew,833
plr0,1089
machinegungeek,833
tonic,193
blackjack,833
drgn,321
bryciepoo,577
pod,257
moose,65
sacto style,577
kalamazhu,33
treechen,1089
fierce,1089
drewgs,1601
froge,1601
ppmd,5
robby,833
damen,833
thatoneperuvian,1089
toastkitten,1089
christhenoob,577
arkana,1601
druggedfox,13
pretzl,1089
bees?,449
drlight,577
lyme,577
bean,577
socalgohan,1601
saladin,1089
goblin,1089
jkj,97
legion,449
shamunt,193
tblades,1089
xest,577
jamesconquest,449
anne frank,833
telic,1089
tokiokid10,1089
capem,321
trebert,1089
medusa,1089
biscuittricks,577
scape,321
jace,97
hurricane rising,1089
chillindude,49
blockhead,449
wizzrobe,13
letterboy,1089
nair,1601
pinky,577
bduke,1089
smyd,1089
itsmadness,1601
dj nintendo,65
eggsalad,1089
foodmanchew,577
logos,1089
duck,13
housewife,449
tsar,1601
lovage,49
4%,65
spark,257
the don,1089
thad,1601
hulka,193
ezra,577
devastation,321
matticus,449
morgneer,577
swedish delight,33
thegordocat,1601
choknater,193
xlvr,1601
rêve,1089
smackledorf007,1089
shroomed,17
roochi,321
hungrybox,3
dolla bill bill,1089
taternator,577
envelope,449
notorious,1601
god!tucksinthesheets,577
the problem,1089
phish-it,193
embracethe12,1601
enoch,1601
kanye rest,449
batistay,577
wonder ginger,1601
drug money,257
the moon,65
kwaniza,1089
webs,577
voltaire,833
hdbryan,1089
fzzr,1089
chris best,193
panic,449
craiger,129
shady pyro,577
smirked,833
g1j,833
zelus,1089
ironblock,833
gamestationpro,1089
homemadewaffles,65
yungmilford,1601
sleepy time,1089
gario,1089
lydian,1089
primal,1089
picasso,1089
walrus,1089
fernyysanchez,1089
gragledump,577
yamcha,1089
anjo,1089
mertoxiac,833
austintacious,129
kpan,129
umarth,1089
mossgarden,449
abadango,577
boy,1601
b,577
flow,1089
double a battery,1089
ny joey,97
bluefalcon,577
doc brown,1089
bearsfan092,1089
sjw,1089
og asi,1089
dizzkidboogie,33
champloo,577
ruskeezy,1089
tenshii,577
xanax,1089
d..p,65
dmw,577
halestorm,321
supreme,833
maybe,577
vish,129
zantpowa,1089
weavle,1601
dranyos,1601
phex,129
mafia,65
mental djent,1089
boscotty,1089
2highsofly,257
lego,449
rubberdougy,1089
neverpullout,1089
quancentrate,1089
0ust,1601
emilywaves,1089
emodinosaur,129
chibo,321
young_list,1601
anti,257
daicko,833
your3rdgradeteacher,833
swiftbass,97
bicycle,1601
stickers,833
g~man the cosmic destroyer,577
ryan ford,65
kingdong,1089
ridz,129
leazure,1089
ync,577
majesticrhino,1601
theobsoletecomputer,1601
scrambled,833
glint,1601
sleeh,1089
perrilox,833
eigen,193
asianweirdo,1089
$haqtus,833
jsal,833
heavy metal sheik,1089
yoder,577
pilling,1089
narfanator,577
higglypuff,833
syrox,65
lada,577
spoons,1089
timbo,1089
jflex,49
frycook,49
defiant,833
takeover,1601
whitemike,833
rih,321
crisp,1089
mixx,129
jerbear,1089
zemcitrus,577
sparky,1089
giraffe,1089
toro,1089
