name,finalPlacement
spark,97
vanna black,1089
acx$,833
rk,49
j scott,833
just ben,1089
pawn,1600
diplomatictucan,129
squawk,833
guts,833
chicago ben,833
cheegor,1089
coolkid,193
heykyle,833
garou,1089
dirtydan520,1089
forriggs,833
coldtoasty,577
dreams,449
yasu,321
treble,449
sirreal,1600
buddyboy,1089
abate,25
dr. robotnik,1089
benji,1089
salty seth,449
brennan,833
waltis,1089
phil,97
cyborgcarlsagan,833
seaghost,577
hungdaddy12inches,577
takashi,1089
sp1nda,577
dirt,449
arm & hammer,577
lucky,9
equal,129
soju,833
dang,449
poomoj,449
strider,833
bman,577
corleone,577
omega,1089
dope,577
sycorax,193
lazerkitten,1089
muddaphocuh,577
theprime,321
advanced,193
vortex,65
echopath,833
eat it,1600
subtle,97
water,1089
frozenspade,1089
fantasia addict,1600
pocket sand,1089
nino,833
ko$a!,257
saber,1600
chudat,9
yam$,577
adair,577
zelazon,833
jaggedcole,321
mr.stabz,577
crunch,129
kwang,1089
keirazyth,1089
sir z,449
phoenixzero,577
ryfish,1600
shaq,1089
mojoe,193
myfishcantswim,449
minz,577
bibbs,833
6 lasers,1089
e,577
deadstorm,1089
martel,1089
reyond,577
zorc,65
dragmire jr,577
xf awkward,1089
marc,1089
emt_sol,193
whistle boi,1089
android,65
cactuar,65
vro,49
wobblepot,321
magicalhatsdx,833
slowbro,1089
frodan,833
rewind,577
/.help,1089
landry,1089
gme,321
shk shk,833
rooster,321
shamunt,129
hi,1600
gre,577
clownballs,1089
scud,1600
frobey,833
brick,321
null,257
miles,449
dog,833
mouse shampoo,321
woogieboogie,577
ec_joey,577
sunshine,1089
fry,1089
mrlz,129
freky,321
salvadoc,1600
zemcitrus,577
sneazi,1600
ziggawatt,833
chardlos,321
sweetdee,577
troy,577
wavy,1600
squid,65
remioli,449
final,577
cammy,1089
ccubed,1089
kujo~,833
kaetan,833
duke tresnor,1089
seigehyland,577
shadow,449
andymosity,193
balloon,257
ringler,257
sp3tsnaz,1089
trustmeimblack,1089
zbert,193
kennybuchi,577
2broke,1089
elites,833
keebler,1089
buttlet,833
yeeman,257
zhawntiger,577
jackmaster,1089
young traplord,577
showtime,1089
cakes,833
manny2bukakke,449
leer,833
moistbruh,577
kaeon,97
tee knock,449
fendricklamar,321
kid sampson,833
bobo,1089
djswerve,1089
henrius,449
dimsum,577
yungwavedash,1089
pajama sam,193
butter,1089
xanax,1089
klagsy,833
third strongest,449
shy,577
obama,1089
jonah,833
zan,321
kjae__,1089
papa johns,833
batterybird,577
gooms,1600
jkj,129
clius,577
roochi,449
qz,257
phrase,321
perfect light,1089
knox,1089
f12,1089
corregret,1089
slime,1089
launch,833
qt 3.14,1089
bottle opener guy,449
captain m.,833
jcreans,449
captain faceroll,49
soapsuds,449
captain smuckers,65
branchamp,577
short-hoppe,577
shinobi,97
shade,1089
flex36,1089
chroma,257
spacepigeon,1089
tips,449
reslived,321
bravo$,1089
chals,833
captain neckbeard,577
gopu,1089
ny joey,193
oc mike the franchise,257
kenji,257
rice,321
5,1089
kepp,1089
wheels,577
guluheend,193
magnadx,833
peanutphobia,129
vishy,1600
blargh257,577
mort,833
res,833
danggan,833
impulse,1089
fizzy,833
young $,833
the amputee,1089
karnage,1089
zeal,577
blaze,577
chenboy3,1089
lock,833
sir illiam,321
gibbles,321
davis,193
ejuice,833
pog0,449
ragingcherry,449
mrpbody,449
george washington,833
astealthykorean,1089
obsidian,1089
slurex,321
ac!d,1089
n3z,577
girony,833
midnight marauder,1600
ppp,833
focus,193
larryt,577
ceeds,1600
hadoken,577
huber,833
ben-to,833
scav,1089
hulka,193
ultraman,1089
mikek,449
sidetrak,1089
maxxorz,1089
depp,577
_glook,1089
tyde,1089
taptap,1089
doby,1089
justin white,449
seniorblopi,1600
papa izzy,1089
marco,257
melon,833
rickshaw,1089
blazerboy,1089
kernimal,1089
luigigoshard,257
mari,577
messenger,97
quasar,321
ham_destroyer,833
coffeezombi,1600
trump2020,1089
typhoon,449
bangkok dangerous,1089
little shocker,577
dounan,1089
eikelmann,49
the meadow,1089
ten,449
iamcreditcard,449
varia_gamre,1089
unsure,577
empale,449
xter7856,1089
yam4,577
pb&j,321
smilotron,833
supernuggit,833
yep,1089
death arcana,577
1grabman,577
psd,1089
redeagle2000,1600
sage,1089
a.c surreal,833
fishwithnipples,1600
prism,1089
motive,1600
shi-no,1089
khale,193
flanman,577
campari,1089
tuxedo mask,193
kofi,321
flo$,577
sun,449
geeslice,1089
dillweed,1089
rice climbers,833
cloud805,577
c j,321
fractal,577
bestpie,1089
duckypotato,1089
ryobeat,129
mariofood,1089
remy,833
core,1089
avarice,577
element of smash,1089
mrbeenready,449
village mascot,321
mrg,1089
gimli,1089
tipc,833
わっち(watch),449
luigikid,65
wobbaduck,833
blockhead,1600
deluxe,1089
magnet,1089
robb,577
yeet,1089
skrai,1600
slay,1600
perrin,833
ol' dirty smashtard,321
aurebeshx,1089
whatever,833
thegnarlet,1600
hobojoe,1089
noodleincident,577
irish,1600
jakespeare,577
ceephax,321
twig,1600
rhythm,1089
q,321
dankyou,833
turtle,833
panic,449
syrox,33
padre,577
ogma,833
whatisfear,449
rayd,1089
holden,1089
dr. z,257
sev,577
mommy,1600
tagless lauren,1089
zilo,129
thane,1089
t. webb,193
bliutwo,321
drunksloth,65
pineapple,833
nikabod,193
dcmaster,1089
bernz,321
ted greene,1600
orca,1089
superflopp,1089
soymilk,833
goliath,1089
deathrtopper,1089
leyzarz,833
grandma's cleavage,577
alday,833
yos,833
yink,449
jace,97
kelso,1089
kuma,577
big d,321
squallette,1089
hive,833
budokan,1089
wynan,1089
mojo joe,577
daouzin,1089
engdrew,1600
rudyshadow,833
twin,577
bryciepoo,833
d. disciple,449
souroush,321
melvenorc12,1089
majesticrhino,1089
jbash,1089
mova,449
zain,33
flaccidunicorn,833
fred,833
clam,577
tryceblazer,1089
ahmad,449
lugia,577
dr. girlfriend,1089
beigemush,1089
rgb,833
scape,193
rivers,449
douchebag dylan,129
scrandino,577
iamlazee,833
simba,577
d3rp,257
soswaggie,449
geruyop,257
exumer,321
the trashman,577
gorx,1089
infernojesus,193
ragtime mouse,1089
rainy day,1089
globe,577
topher,577
little bucket,1089
flangler,1089
macdougall,1600
manny707,1089
1frame,833
gus,1089
presentiment,1600
oats,321
....,1089
primal,1089
overground,833
mogwai,577
ditto,1089
gscar,1089
jotinos,1089
thundrio,833
xu,1089
raptor,577
k,1089
nathansandwich,577
migboy,1089
zalost,1600
phish-it,129
commantis,1600
jucotastic,1089
joebags,1089
jsal,1089
pikablu,577
gravy,321
dezno,449
toastyb,129
onepunchman,833
redcoat,321
furniture,1089
cmg,193
full mast,833
atticus,1089
munch,449
myroknpancakes,1600
pat,1089
rusty shacklefurd,257
hdbryan,193
ogle,1089
sizzle,97
mariner,1089
darklord,1089
ham,833
wellpebbles,1089
booteking,449
cab,1089
hurtbox,1089
grif,1089
luan,449
mister dawson,577
the mole,321
tags,321
inspector gadget,321
peachy keen,577
dana,449
oddish,1089
oshi,1089
sputo,833
dhs | gamestationpro,1089
maruf,257
isjoltz,1089
moonman,1089
gars,833
light,321
banjo,1089
morpha,449
hatbeanie,1600
muta,577
octobear,577
suck,1089
l,129
_liuser,1089
sharkboi,577
ohmyjosh,321
kami,193
zinja,1600
kid a,833
viray,577
+ultra,321
phex,129
chris best,1089
ghidorah,833
d'comboz,577
ansuke,577
zato,321
boulevard,65
icer,97
hungry pigeon,193
mar,449
medz,33
pilot,577
jawanga,129
kaptinkillem,577
dylonway,833
space ghost,449
dunk,129
vite,321
rm,577
link2213,833
wasabi,321
eggz,129
merts,577
taki,321
rocky reyes,1089
venti3hm,193
pajama jon,1089
kelan,577
wavebringer,97
vomjom,321
vish,129
moy,321
aellwine,193
sage,449
whiz kid,1089
blues,577
hotrod,1089
satdaddy,97
tundra,1089
cooper,833
tope,129
bigpoopz,1089
timblord1738,1089
jeremy,833
tourguide,1089
7thjavi,1600
coaster,1089
axb,1089
daddy,1089
edwanga,1089
sampai,1600
pretzl,321
645development,1600
tbd,577
psiguy,833
the1stson,833
toastkitten,833
shug,833
amae,1089
supbro,833
kirbykaze,33
parkachu0,1089
samate,577
drew2king,321
hazystalebread,1089
dna,577
humus,1600
kitsune91,193
seabass,1089
adamayonmike,33
fatgoku,49
forte,577
drewgong,193
paz,833
ark,833
alaskan bull worm,577
almond,449
coco,833
stoopdapoop,833
minusev,833
maverick,833
shnarples,1089
shippu,1089
brandonthehighschooler,1089
fist mexico,577
bimbo,129
envy,97
jedisalazar,1600
ferwat,833
private,1089
bruny bby,1089
azel,193
goo,577
yams,129
penance,833
amdrew,577
taj,97
heroc7,1089
yung dactyl,577
flappypenguin,449
hrctypo,449
thatoneperuvian,833
brando,1089
ricstr,1600
jäger,577
raffaele,577
deeper,1089
ranger guy,577
toxcic,833
valioes,577
chip,129
pagan,833
plasticlaces,1089
erik,129
beely,1089
g,577
vavez,321
lispy,1600
naminker,833
naota650,449
xeno,577
mustang,449
spacebears,833
maximo,833
fluid,257
amsah,49
druggedfox,17
rizner,833
kidlink,1600
chong,833
searabbits,1089
siren,577
kalas,449
jakester,833
fern,1089
shab,833
dbk,577
uuaa,97
dizzkidboogie,13
schoom,833
iceman,49
pinkdeaf1,257
robbo,1089
neat,1600
witness,1600
young metro,1089
smashg0d,17
smurf,1600
suess,129
2framez,577
guillermoose,833
kho,833
sauce,577
travis,833
theredsock,577
little,449
shaqfu,193
whiskey milk,833
aspen,833
shmeetah,1089
ail,1089
hat,65
frycook,65
morris,833
emanon,129
gangly,449
kappatainhs,833
vasili,577
flyingwaffle,449
smb,1600
chicken pizza,833
loud,577
moose,65
redd,65
deenuna,321
andonuts,833
b vu,449
grinfinity,1600
hyunnies,193
actualgamerowned,1600
stami,1089
rockmix,833
leffen,5
the_superiortaste,577
r2dliu,49
dadrizzler,1089
czar,1089
paulito,833
judge,449
enanogee,833
bit.ly/mamekitsune,1089
novahblazahzx,833
chango,449
choknater,193
limjoker,577
zettaiterritory,1600
kid dank,1600
smoke,1600
nawtfox,1089
wishengrad,833
guava,577
darksilence,577
dethasarus rex,1089
bunk,1089
garbage,321
snowy,129
haffaz,833
toastrider91,449
dr. bread,577
patcombo,321
zeaku,1089
duck,17
timemuffinphd,193
vitreous,1089
saiko,321
jimmynojohns,1600
quiteballin,577
kholdblooded,1089
down with gravity,1089
chrome,577
electric soldier,1600
dr-wumbo,1600
shuckle,833
jrad,129
fathertime,577
jameps,1089
justin,577
gallegos,833
wsyk,1089
dazzle,1600
breedlove1974,1089
lumin,1089
i4n,321
0rah,1089
vent,833
doogless,577
zeta,1089
kei,257
ziptie,1600
magictree,833
doom,321
near,1600
tauntz,577
thebiggestc,321
kels,25
crush,17
ringedge,321
fastestrock,833
mom's spaghetti,577
kim$$$,833
gimr,1089
sabelan,449
bearsfan092,321
logos,257
haram,1089
she,1600
rogue,1089
parts,1089
jago,193
ovenn,577
tdp,833
rfs | | the  cheat,449
mikelangelo,1600
hommsar,449
xxbounty,1089
tai,33
chu12ch,1089
walrus,833
danil,833
massive,1089
fashion police,1089
jayfro,833
tiff,1089
nanz,1089
silver,321
pandemicpotato,1089
djdriftking.97,833
boosy,449
ilovebagelz,257
jwolf,577
main,833
lube,1089
stanky,577
kaos,1089
papa diamond,833
newera,129
ace,193
kazin,1089
rabbit,833
nurok,257
wasian,1089
ryan ford,97
merc,1089
pilldemon,449
seantos,1089
enderdxg,449
ender,449
samjacobs1,321
lejaarmy,1600
panic,1089
swiftwolf,1089
kzm,321
maas,833
umarth,129
arexx,1089
brgod,577
sd master,1089
dirtydev,1089
ken,97
roboticphish,257
workingbee,1600
kalamazhu,33
codeman,1089
mertauh,1089
chomper,449
frotaz,193
law,193
childishsensei,577
2gs,321
liam_butler,257
joshuwasha,257
envelope,1089
sk92,97
kellz,833
sazeny,1089
kl3an,833
bees?,1089
veklor,321
dad,833
fear,577
ryze,449
crag,1089
ace,577
puffmaster420,257
schleep,1089
johnknight1,1089
essjay,833
2highsofly,449
bruv,833
electroswoosh,577
toph,257
big kid,577
tinojoe,257
zhu,33
cpwho,1089
deep♂dark♂fantasy,833
bojo,1089
jackets,321
eggmode,1089
rai,1089
jake peskin,321
batterydc,321
mew2king,3
fiction,49
frozone,577
gouda,1600
calvin,1089
dempsey,321
dz,321
army,17
mr. thee,1089
olbus,577
mongoose,449
milk$,833
kramepie,193
r.o.m.,321
jules,1600
mdc,1089
timestop,577
kibbles,1089
yungbitch,1089
zombiecat,577
weis,833
mochi,1089
starwolf,1089
smbr | southwest | tgbr | understands social dynamics | @ashkon_,833
xiivi,833
wamsa,449
comet,1089
neeco,193
boba,577
madgood,577
bi,1089
markyeet,1089
smoking_hot_bbq,1089
critius,577
saba,577
big richard,833
crapple,1089
paisa,833
scar,193
tyrø,321
rome,833
bangs,1089
john_117,1600
jelly biscuits,1089
joejoe,257
skillznasty,257
igor,1089
full metal jarod,449
hestoned,449
ozai,257
